asset_id,canonical_name,aliases,development_codes,target,payload,linker,indication,company,clinical_phase,adc_scope,catalog_status,source_count,sources,nct_ids,date_added_to_table
OURS_ADC_SUFFIX_4a68a24be61e,AMB303,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_4a7d1cc87061,TQB6411,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_4aac763167d4,YB-811,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_4b3fbc19c1fa,TE-1146,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,2,conference_abstract_corpus; europe_pmc,,2026-09-01
OURS_ADC_SUFFIX_4ba0a957c89a,JS001,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,clinicaltrials,,2026-09-01
OURS_ADC_SUFFIX_4c909f0c5fb1,LBL-054,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_4e79caad508b,DB-1418,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_4ec7d1dcd4c6,SCR-A003,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_4f02a9aa6b08,DLYE5953A,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,europe_pmc,,2026-09-01
OURS_ADC_SUFFIX_4f6db8d2bbe3,IBI130,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_50dfa19b718f,SN-38,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,europe_pmc,,2026-09-01
OURS_ADC_SUFFIX_516d2dbe39a9,DB-1314,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,europe_pmc,,2026-09-01
OURS_ADC_SUFFIX_51f53212cfa2,CD123A,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,europe_pmc,,2026-09-01
OURS_ADC_SUFFIX_520d6f1b6823,HWK-007,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,clinicaltrials,,2026-09-01
OURS_ADC_SUFFIX_52ee4c7ff1de,GL-2401,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,europe_pmc,,2026-09-01
OURS_ADC_SUFFIX_5453238d150d,SOT109,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_5487931afcd1,AZD0516,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_54b6dad2ba6c,CDX-0125,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,2,conference_abstract_corpus; europe_pmc,,2026-09-01
OURS_ADC_SUFFIX_55a5a29847cc,ABBV-011,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,3,conference_abstract_corpus; europe_pmc; pubmed,,2026-09-01
OURS_ADC_SUFFIX_5600363cc31a,CLIO-8221,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_577fcdbf35b7,HB0085,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_585cdd71a059,SYS6051,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_58c67d78660a,GQ1012,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_597cfe5edd1a,CS5001,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,3,clinicaltrials; conference_abstract_corpus; conference_crossref_search,,2026-09-01
OURS_ADC_SUFFIX_5bc7a0c8475f,TUB-010,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,2,europe_pmc; pubmed,,2026-09-01
OURS_ADC_SUFFIX_5cec9ea98cf3,CADM1 Tesirine,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_5dd79b665b15,SCR-A002,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_5e381c6dd3b1,BSI-730,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_5eed20ece030,SWY2321,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_5fa1bab55b19,GQ1010,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_5fb042556b85,GQ1030,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_600328b3a7dc,sacitizumab govitecan,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_6020fa444ca9,BCG040,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_60fa0f0c2dfe,OBI-902,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_61d9f90dc991,BCG044,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_624456bca27a,GSK5764227,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,2,clinicaltrials; conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_62c9335b3447,STI-8811,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,2,europe_pmc; pubmed,,2026-09-01
OURS_ADC_SUFFIX_646f7d0f1b55,CAN016,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_65b06b5c08a9,DM002,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_6692932bc032,JSKN033,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,2,europe_pmc; pubmed,,2026-09-01
OURS_ADC_SUFFIX_6759ec63ae2e,VBC101,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,2,clinicaltrials; conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_6797e6654c13,YL205,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,3,conference_abstract_corpus; europe_pmc; pubmed,,2026-09-01
OURS_ADC_SUFFIX_67ab6ceec16c,LM-350,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_68a824cbdb8e,IMD2128,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_68ae8b8310cd,PL2202,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_69aa9bc45dda,TAK-188,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_69c8ec9904e6,ZW439,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_6c1cdb33a602,BH4601,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_6c1ceb99d1d4,sacituzmab govitecan,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_6c751089e23d,ADCT-502,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_6d4e47204bdd,AMT-253,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,3,conference_abstract_corpus; conference_crossref_search; europe_pmc,,2026-09-01
OURS_ADC_SUFFIX_6e31b025acc6,7MW4911,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,2,conference_abstract_corpus; europe_pmc,,2026-09-01
OURS_ADC_SUFFIX_6e805eeaddf3,ADRX-0405,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_6ee4aaa9485e,GLR1061,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_6f4e01d4c38c,NW008,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_6ff3aa358139,datopotumab deruxtecan,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_70f645e111d3,AMT-562,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,europe_pmc,,2026-09-01
OURS_ADC_SUFFIX_7110008161b4,AM1-15,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,europe_pmc,,2026-09-01
OURS_ADC_SUFFIX_71bd39121696,DCLL9718S,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,europe_pmc,,2026-09-01
OURS_ADC_SUFFIX_7245e370e04a,BLB-101,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_74810e000196,Tras-16b,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,2,europe_pmc; pubmed,,2026-09-01
OURS_ADC_SUFFIX_759d2e34fd27,QLS5132,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_7817168dfd4e,HA-00495,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_782bb65e833d,ALK208,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_797cce8f7156,CD352A,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_7b144dfeb5d2,BNT326,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_7bf77c38d91f,BR112,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,2,europe_pmc; pubmed,,2026-09-01
OURS_ADC_SUFFIX_7e1c7d653de3,ZW220,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_7e22c310ee84,TCX-201,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_7ecb3b7797fa,BSI-737,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_7f7caae27c86,DS-3939a,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,2,conference_abstract_corpus; europe_pmc,,2026-09-01
OURS_ADC_SUFFIX_7fe7ce89237c,GNX1021,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_806bc93eaa3d,MHB009C,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_80c6b9378632,SYS6043,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_82c97ea034e7,BCG033,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_83922864c147,VBC103,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,clinicaltrials,,2026-09-01
OURS_ADC_SUFFIX_83b5b53ef23a,DR319,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_83be0f0558e7,AD005,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,europe_pmc,,2026-09-01
OURS_ADC_SUFFIX_83f34596a6b4,LUA006,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_840e8fa64093,CD228A,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,2,conference_abstract_corpus; europe_pmc,,2026-09-01
OURS_ADC_SUFFIX_84598fd70b69,BSI-721,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_84e9e6100ae0,ALK201,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_85875a889934,ACR246,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,2,conference_abstract_corpus; conference_crossref_search,,2026-09-01
OURS_ADC_SUFFIX_868eb4c7e7c0,OBI-992,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,3,conference_abstract_corpus; europe_pmc; pubmed,,2026-09-01
OURS_ADC_SUFFIX_8723703d6171,STRO-227,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_883a11944640,B836,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_889e028e2aa9,BCG023,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_89009b63f50a,LY4052031,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,2,clinicaltrials; conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_892c45e7811d,AK104,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,clinicaltrials,,2026-09-01
OURS_ADC_SUFFIX_89344d18d5f1,TR1801,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,2,conference_abstract_corpus; europe_pmc,,2026-09-01
OURS_ADC_SUFFIX_89c7b24e5271,AT2604,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_8a0c1d72a01d,CLDN6-23,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,europe_pmc,,2026-09-01
OURS_ADC_SUFFIX_8a7616020c3f,zelenectide pevedotin,,,,,,,,,ADJACENT_CONJUGATE_MODALITY,EXCLUDED_ADJACENT_MODALITY,2,conference_abstract_corpus; conference_crossref_search,,2026-09-01
OURS_ADC_SUFFIX_8b69e4e36e56,NEOK002,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,2,clinicaltrials; conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_8b74d992b906,BAY-924,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_8bddf4dcbcb8,MK-3120,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_8d88021d50c8,TD001,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,2,clinicaltrials; conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_8de7619943ba,CRB-701,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,4,clinicaltrials; conference_abstract_corpus; europe_pmc; pubmed,,2026-09-01
OURS_ADC_SUFFIX_8e49b167ef77,SDV2102,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_8e5eba97da3b,MI130110,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,europe_pmc,,2026-09-01
OURS_ADC_SUFFIX_8ed6e5c23aa7,YL413,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_902c92b8ccc7,LNF2105,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_909db03bb819,BAT8003,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_913bf60e2165,ARC-401,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_920bfdf787ce,DGN462,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,europe_pmc,,2026-09-01
OURS_ADC_SUFFIX_92ecc111af02,GS24-B057,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_93f95d886538,PLB-015,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_94011ef8d5f9,F0002,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_crossref_search,,2026-09-01
OURS_ADC_SUFFIX_9544a59c8c68,DCLL9718A,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,europe_pmc,,2026-09-01
OURS_ADC_SUFFIX_961cc83c46cc,NRTL-24,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,europe_pmc,,2026-09-01
OURS_ADC_SUFFIX_964d552ab343,DAY301,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,2,clinicaltrials; conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_965d2a5cdcd8,ABBV-706,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,4,conference_abstract_corpus; conference_crossref_search; europe_pmc; pubmed,,2026-09-01
OURS_ADC_SUFFIX_97f3999614d4,HX116,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_98b532689ae6,GENA-120,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_99d6a9d9cd8f,DB-1323,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_9bb31f211b86,CS5005,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_9d1d30b24110,KHN922,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_9d5fec2537fb,TRO-02,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_9db48b977168,DEM301,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_a09638d65e38,ZW418,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_a1a49c606129,ADCT-701,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,3,clinicaltrials; conference_abstract_corpus; europe_pmc,,2026-09-01
OURS_ADC_SUFFIX_a595aebfdbcc,ADV101,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_a6f29d62208f,PLB-001,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_a710efc45d77,REGN2878,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,europe_pmc,,2026-09-01
OURS_ADC_SUFFIX_a8bc2727811b,Tratuzumab deruxtecan,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_a93950ac1eb2,ADCT-242,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_a96eed1b0bd2,HDP-103,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_a9c7e75d9951,TJ106,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_aa2ee06b8690,BB-205,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_abe9f4eec998,NPX125,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_ac2fdbde6c0d,DB-1326,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_ac6fd8618d4a,MBRC-101,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,2,conference_abstract_corpus; europe_pmc,,2026-09-01
OURS_ADC_SUFFIX_ace42ba310b3,IPH4502,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_acf3d0e01da0,TRO-01,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_b17b4f347d88,ZW427,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_b19a21d8838f,PODO447,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_b381aaf708ec,IDP-001,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_b3baecb4c8ce,BR-2302,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_b48a542be33a,BCG016,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_b5e15d8edf54,HC029,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_b66c9ab223d4,IBI3001,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_b6d124083511,IN30758,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_b85544124aee,SYD983,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,europe_pmc,,2026-09-01
OURS_ADC_SUFFIX_b8be8efb00bb,SG3227,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,europe_pmc,,2026-09-01
OURS_ADC_SUFFIX_b9d06653033a,MBK-103,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_baac4a039a41,ACR317,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_bae554c4c776,compounds Mertansine,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_baee4dfcba8b,TAG-72,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_bbce15ee419f,RT023,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_bbe35d18d6aa,Y101S,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,europe_pmc,,2026-09-01
OURS_ADC_SUFFIX_bc805991b2b0,ADCE-T02,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,clinicaltrials,,2026-09-01
OURS_ADC_SUFFIX_be94ba398163,transtuzumab deruxtecan,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_c2515d3e1e7b,SOT106,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_c3511e19232e,NW006-296,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_c3fa66b6978b,ITC-6102RO,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,europe_pmc,,2026-09-01
OURS_ADC_SUFFIX_c4ebbfd52cc7,distamab vedotin,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_c53373f9412c,LUA011,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_c598fb841016,ADCT-211,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_c66ac7e1ab72,MHB048C,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_c7275babe8d7,HRA00242-C004,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_c7591214c499,TST105,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_c888276002d4,PL119,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,2,europe_pmc; pubmed,,2026-09-01
OURS_ADC_SUFFIX_c94e5cddb779,BCG018,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_c955eb1f2c80,DCBD16001,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_caaf660cb4b5,DB-1325,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_cb02ec45050a,LM-317,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,conference_abstract_corpus,,2026-09-01
OURS_ADC_SUFFIX_cb8911a7c94c,HRA00129-C004,,,,,,,,,PRESUMED_ADC,NEEDS_REVIEW,1,europe_pmc,,2026-09-01
