entity_id	canonical_name	entity_type	payload_moa_target	synonyms	n_adc_backlinks	adc_backlink_names	adc_backlink_ids	source_url
PAY0FNGSJ	Mitomycin C	ADC_PAYLOAD	Human Deoxyribonucleic acid (hDNA)	Mitomycin C; Mitomycin; 50-07-7; Ametycine; Mutamycin; Mitomycin-C; Mitocin-C; Mytozytrex; Ametycin; Mitomycinum; Mytomycin; Mitozytrex; Mitomycinum C; Mitocin C; Mitamycin; Mitosol; MMC; NSC-26980; Muamycin; 7-Amino-9alpha-methoxymitosane; Mitomycyna C; Mitomycyna C [Polish]; Mito-C; Mit-C; Mitomycins; Mitomycin (TN); C15H18N4O5; NSC 26980; Mitomicina; Mitomycine; Mitomycine [INN-French]; Mitomycinum [INN-Latin]; NCI-C04706; Mitomicina [INN-Spanish]; RCRA waste number U010; NSC26980; Muamycin (TN); CCRIS 414; Mitomycin [USAN:INN:BAN]; HSDB 3239; Mitomycin (USP/INN); EINECS 200-008-6; Mitomycin C, Streptomyces caespitosus; RCRA waste no. U010; UNII-50SG953SK6; AI3-26199; DTXSID2020898; CHEBI:27504; UGN-101; UGN-102; Mitomycin [USAN:USP:INN:BAN]; 50SG953SK6; Mitomycin C, Streptomyces caespitosus, Carrier-Free; [(4S,6S,7R,8S)-11-amino-7-methoxy-12-methyl-10,13-dioxo-2,5-diazatetracyclo[7.4.0.0^{2,7}.0^{4,6}]trideca-1(9),11-dien-8-yl]methyl carbamate; 6-Amino-1,1a,2,8,8a,8b-hexahydro-8-(hydroxymethyl)-8a-methoxy-5-methylazirino(2',3':3,4)pyrrolo(1,2-a)indole-4,7-dione carbamate (ester); Azirino(2',3':3,4)pyrrolo(1,2-a)indole-4,7-dione, 6-amino-8-(((aminocarbonyl)oxy)methyl)-1,1a,2,8,8a,8b-hexahydro-8a-methoxy-5-methyl-, (1aS-(1aalpha,8beta,8aalpha,8balpha))-; Mitomycin C from Streptomyces caespitosus; Mitomycin C (JP15); Azirino[2',3':3,4]pyrrolo[1,2-a]indole-4,7-dione, 6-amino-8-[[(aminocarbonyl)oxy]methyl]-1,1a,2,8,8a,8b-hexahydro-8a-methoxy-5-methyl-, (1aS,8S,8aR,8bS)-; DTXCID00898; CAS-50-07-7; ((1aS,8S,8aR,8bS)-6-amino-8a-methoxy-5-methyl-4,7-dioxo-1,1a,2,4,7,8,8a,8b-octahydroazirino[2',3':3,4]pyrrolo[1,2-a]indol-8-yl)methyl carbamate; [(1aS,8S,8aR,8bS)-6-amino-8a-methoxy-5-methyl-4,7-dioxo-1,1a,2,4,7,8,8a,8b-octahydroazireno[2',3':3,4]pyrrolo[1,2-a]indol-8-yl]methyl carbamate; 1404-00-8; Azirino(2',3':3,4)pyrrolo(1,2-a)indole-4,7-dione, 6-amino-1,1a,2,8,8a,8b-hexahydro-8-(hydroxymethyl)-8a-methoxy-5-methyl-, carbamate (ester); Azirino(2',3':3,4)pyrrolo(1,2-a)indole-4,7-dione, 6-amino-8-(((aminocarbonyl)oxy)methyl)-1,1a,2,8,8a,8b-hexahydro-8a-methoxy-5-methyl-, (1aS,8S,8aR,8bS)-; Azirino[2',3':3,4]pyrrolo[1,2-a]indole-4,7-dione, 6-amino-8-[[(aminocarbonyl)oxy]methyl]-1,1a,2,8,8a,8b-hexahydro-8a-methoxy-5-methyl-, [1aS-(1aalpha,8beta,8aalpha,8balpha)]-; MLS002702984; (amino-methoxy-methyl-dioxo-[?]yl)methyl carbamate; 7-Amino-9.alpha.-methoxymitosane; Mitonco; Mitoplus; MitoExtra; mitomycin-; NCGC00095258-01; [(1aS,8S,8aR,8bS)-6-amino-8a-methoxy-5-methyl-4,7-dioxo-1,1a,2,4,7,8,8a,8b-octahydroazirino[2',3':3,4]pyrrolo[1,2-a]indol-8-yl]methyl carbamate; AZIRINO(2',3':3,4)PYRROLO(1,2-A)INDOLE-4,7-DIONE, 6-AMINO-8-(((AMINOCARBONYL)OXY)METHYL)-1,1A,2,8,8A,8B-HEXAHYDRO-8A-METHOXY-5-METHYL-, (1AS-(1A.ALPHA.,8.BETA.,8A.ALPHA.,8B.ALPHA.))-; Azirino[2',3':3,4]pyrrolo[1,2-a]indole-4,7-dione, 6-amino-8-[[(aminocarbonyl)oxy]methyl]-1,1a,2,8,8a,8b-hexahydro-8a-methoxy-5-methyl-, [1aS-(1a.alpha.,8.beta.,8a.alpha.,8b.alpha.)]-; Jelmyto (TN); MFCD00078109; JELMYTO; Mitomycin C- Bio-X; MITOMYCIN [INN]; Mitomycin C (JP17); MITOMYCIN [HSDB]; MITOMYCIN [USAN]; MITOMYCIN [VANDF]; MITOMYCIN C [MI]; CHEMBL105; D0NZ1U; D0Y0GH; MITOMYCIN [MART.]; MITOMYCIN C [JAN]; MITOMYCIN [USP-RS]; MITOMYCIN [WHO-DD]; MITOMYCIN C [IARC]; SCHEMBL3760; CBiol_001927; BSPBio_001267; KBioGR_000607; KBioSS_000607; Mitomycin [USAN:BAN:INN]; Mitomycin C (4% in NaCl); MLS001332654; Mitozytrex (TN) (Supergene); 50-07-7 (non-salt); AMETYCIN pound notmitomycin C; GTPL7089; MITOMYCIN [ORANGE BOOK]; MITOMYCIN [EP MONOGRAPH]; UNII-V03E10691T; KBio2_000607; KBio2_003175; KBio2_005743; KBio3_001073; KBio3_001074; EX-A501; MITOMYCIN [USP MONOGRAPH]; NWIBSHFKIJFRCO-WUDYKRTCSA-N; BCPP000410; Bio1_000213; Bio1_000702; Bio1_001191; Bio2_000464; Bio2_000944; HMS1362O09; HMS1792O09; HMS1990O09; HMS2089F16; HMS3403O09; AMY10316; Tox21_111493; AC-918; BDBM50428658; GR-311; HB4458; LS-136; s8146; AKOS015895703; Tox21_111493_1; BCP9000285; CCG-208564; CS-0564; DB00305; KS-5148; IDI1_002219; SMP1_000307; Mitomycin 100 microg/mL in Acetonitrile; NCGC00163468-02; NCGC00163468-03; NCGC00163468-05; NCGC00163468-06; [1aS-(1aalpha,8beta,8aalpha,8balpha)]-6-Amino-8-[[(aminocarbonyl)oxy]methyl]-1,1a,2,8,8a,8b-hexahydro-8a-methoxy-5-methylazirino[2',3':3,4]pyrrolo[1,2-a]indole-4,7-dione; BM164668; HY-13316; SMR000058401; BCP0726000181; LS-173087; M2320; C06681; D00208; D91590; AB00918689-03; AB00918689-04; EN300-7405455; Mitomycin C, Antibiotic for Culture Media Use Only; Q-201410; BRD-K59670716-001-02-6; BRD-K59670716-001-06-7; Q19856779; WLN: T D3 B556 BN EM JV MVTTT&J GO1 H1OVZ KZ L1; Mitomycin C from Streptomyces caespitosus, >=970 mug/mg (USP XXIV); Mitomycin C from Streptomyces caespitosus, powder, BioReagent, suitable for cell culture; Mitomycin C from Streptomyces caespitosus, powder, contains NaCl as solubilizer; (1ar)-6-amino-8-(((aminoc arbonyl)oxy)methyl)-1,1a,2,8,8a,8b-hexahydro-8a-methoxy-5-methylazirino[2',3':3,4]pyrrolo[1,2-a]indole-4,7-dione; (1ar)-6-amino-8-(((aminocarbonyl)oxy)methyl)-1,1a,2,8,8a,8b-hexahydro-8a-methoxy-5-methylazirino[2',3':3,4]pyrrolo[1,2-a]indole-4,7-dione; [1aR-(1aalpha,8beta,8aalpha,8balpha)]-6-amino-8-[[(aminocarbonyl)oxy]methyl]-1,1a,2,8,8a,8b-hexahydro-8a-methoxy-5-methylazirino[2',3':3,4]pyrrolo[1,2-alpha]indole-4,7-dione; [1aS-(1a?,8?,8a?,8b?)]-6-Amino-8-[[(aminocarbonyl)oxy]methyl]-1,1a,2,8,8a,8b-hexahydro-8a-methoxy-5-methylazirino[2',3':3,4]pyrrolo[1,2-a]indole-4,7-dione; 6-amino-1,1a,2,8,8a,8b-hexahydro-8-(hydroxymethyl)-8a-methoxy-5-methylazirino[2',3':3, 4]pyrrolo[1,2-a]indole-4,7-dione, carbamate (ester); 6-amino-1,1a,2,8,8a,8b-hexahydro-8-(hydroxymethyl)-8a-methoxy-5-methylazirino[2',3':3,4]pyrrolo[1,2-a]indole-4,7-dione, carbamate (ester); 6-amino-8-[[(aminocarbonyl)oxy]methyl]-1,1a,2,8,8a,8b-hexahydro-8a-methoxy-5-methyl, [1aS-(1aalpha,8beta,8aalpha,8balpha)]-azirino[2',3':3,4]pyrrol o[1,2a]indole-4,7-dione; 6-amino-8-[[(aminocarbonyl)oxy]methyl]-1,1a,2,8,8a,8b-hexahydro-8a-methoxy-5-methyl, [1aS-(1aalpha,8beta,8aalpha,8balpha)]-azirino[2',3':3,4]pyrrolo[1,2a]indole-4,7-dione; Azirino [2', 3': 3,4] pirrolo [1,2-a] indol-4,7-diona, 6-amino-8-[[(aminocarbonil) oxi] metil]-1,1 a, 2, 8,8 a, 8b-hexahidro-8a-metoxi-5-metil-, (1as, 8S, 8aR, 8BS)-; Azirino(2',3':3,4)pyrrolo(1,2-a)indole-4,7-dione, 6-amino-8-(((aminocarbonyl)oxy)methyl)-1,1a,2,8,8a,8b-hexahydro-8a-methoxy-5-methyl-, (1aS-(1aalpha,8beta,8aalpha,8balpha))- (9CI); Azirino[2',3':3,4]pyrrolo[1,2-a]indole-4,7-dione, 6-amino-8-[[(aminocarbonyl)oxy]methyl]-1,1a, 2,8,8a,8b-hexahydro-8a-methoxy-5-methyl-, [1aS-(1a.alpha.,8.beta.,8a.alpha.,8b.alpha.)]-; Azirino[2',3':3,4]pyrrolo[1,2-a]indole-4,7-dione, 6-amino-8-[[(aminocarbonyl)oxy]methyl]-1,1a,2,8,8a,8b-hexahydro-8a-methoxy-5-methyl -, [1aS-(1aalpha,8beta,8aalpha,8balpha)]-; AZIRINO[2',3':3,4]PYRROLO[1,2-A]INDOLE-4,7-DIONE, 6-AMINO-8-[[(AMINOCARBONYL)OXY]METHYL]-1,1A,2,8,8A,8B-HEXAHYDRO-8A-METHOXY-5-METHYL-, [1AS-(1A.APHA.,8.BETA.,8A.ALPHA.,8B.ALPHA.)]-; Azirino[2',4]pyrrolo[1,2-a]indole-4,7-dione, 6-amino-1,1a,2,8,8a,8b-hexahydro-8-(hydroxymethyl)-8a- methoxy-5-methyl-, carbamate (ester); Azirino[2',4]pyrrolo[1,2-a]indole-4,7-dione, 6-amino-8-[[(aminocarbonyl)oxy]methyl]-1,1a,2,8,8a,8b- hexahydro-8a-methoxy-5-methyl-, [1aR-(1a.alpha.,8.beta.,8a.alpha.,8b.alpha.)]-; Azirino[2,3:3,4]pyrrolo[1,2-a]indole-4,7-dione, 6-amino-8-[[(aminocarbonyl)oxy]methyl]-1,1a,2,8,8a,8b-hexahydro-8a-methoxy-5-methyl-, [1aS-(1a.alpha.,8.beta.,8a.alpha.,8b.alpha.)]-; Mitomycin C from Streptomyces caespitosus, >=98% (HPLC), potency: >=970 mug per mg (USP XXIV), gamma-irradiated, suitable for cell culture	0			https://adcdb.idrblab.net/data/payload/details/PAY0FNGSJ
PAY0UIZBY	Monomethyl auristatin D	ADC_PAYLOAD	Microtubule (MT)	MMAD; 203849-91-6; Monomethylauristatin D; Monomethyl Dolastatin 10; Demethyldolastatin 10; (S)-N-((3R,4S,5S)-3-methoxy-1-((S)-2-((1R,2R)-1-methoxy-2-methyl-3-oxo-3-(((S)-2-phenyl-1-(thiazol-2-yl)ethyl)amino)propyl)pyrrolidin-1-yl)-5-methyl-1-oxoheptan-4-yl)-N,3-dimethyl-2-((S)-3-methyl-2-(methylamino)butanamido)butanamide; (2S)-N-[(2S)-1-[[(3R,4S,5S)-3-methoxy-1-[(2S)-2-[(1R,2R)-1-methoxy-2-methyl-3-oxo-3-[[(1S)-2-phenyl-1-(1,3-thiazol-2-yl)ethyl]amino]propyl]pyrrolidin-1-yl]-5-methyl-1-oxoheptan-4-yl]-methylamino]-3-methyl-1-oxobutan-2-yl]-3-methyl-2-(methylamino)butanamide; L-Valinamide, N-methyl-L-valyl-N-[(1S,2R)-2-methoxy-4-[(2S)-2-[(1R,2R)-1-methoxy-2-methyl-3-oxo-3-[[(1S)-2-phenyl-1-(2-thiazolyl)ethyl]amino]propyl]-1-pyrrolidinyl]-1-[(1S)-1-methylpropyl]-4-oxobutyl]-N-methyl-; L-VALINAMIDE, N-METHYL-L-VALYL-N-((1S,2R)-2-METHOXY-4-((2S)-2-((1R,2R)-1-METHOXY-2-METHYL-3-OXO-3-(((1S)-2-PHENYL-1-(2-THIAZOLYL)ETHYL)AMINO)PROPYL)-1-PYRROLIDINYL)-1-((1S)-1-METHYLPROPYL)-4-OXOBUTYL)-N-METHYL-; W4ZIA40FZ9; MONOMETHYLDOLASTATIN 10; SCHEMBL1687441; CHEMBL3359823; DTXSID101010182; AMY30772; EX-A2650; AKOS032960443; CS-1613; BS-15896; HY-15581; S6765; D83666; A926322; N-METHYL-L-VALYL-N-((1S,2R)-2-METHOXY-4-((2S)-2-((1R,2R)-1-METHOXY-2-METHYL-3-OXO-3-(((1S)-2-PHENYL-1-(2-THIAZOLYL)ETHYL)AMINO)PROPYL)-1-PYRROLIDINYL)-1-((1S)-1-METHYLPROPYL)-4-OXOBUTYL)-N-METHYL-L-VALINAMIDE	6		DRG0AGONA; DRG0HWAWD; DRG0LGLJZ; DRG0RFIRD; DRG0TQMPJ; DRG0XBCZI	https://adcdb.idrblab.net/data/payload/details/PAY0UIZBY
PAY0XXLAE	Monomethyl auristatin E+Monomethyl auristatin F	ADC_PAYLOAD	Microtubule (MT)	Monomethyl auristatin E+Monomethyl auristatin F	3	ADC MMAE/F 2+2; ADC MMAE/F 2+4; ADC MMAE/F 4+2		https://adcdb.idrblab.net/data/payload/details/PAY0XXLAE
PAY0QTGRB	Monomethyl auristatin E+Undisclosed	ADC_PAYLOAD	Microtubule (MT)+.		0			https://adcdb.idrblab.net/data/payload/details/PAY0QTGRB
PAY0FSXOW	Monomethyl auristatin E	ADC_PAYLOAD	Microtubule (MT)	Monomethyl auristatin E; 474645-27-7; MMAE; Monomethylauristatin E; MMAE (Monomethyl auristatin E); V7I58RC5EJ; SGD-1010; (2S)-N-[(2S)-1-[[(3R,4S,5S)-1-[(2S)-2-[(1R,2R)-3-[[(1S,2R)-1-hydroxy-1-phenylpropan-2-yl]amino]-1-methoxy-2-methyl-3-oxopropyl]pyrrolidin-1-yl]-3-methoxy-5-methyl-1-oxoheptan-4-yl]-methylamino]-3-methyl-1-oxobutan-2-yl]-3-methyl-2-(methylamino)butanamide; N-Methyl-L-valyl-N-((1S,2R)-4-((2S)-2-((1R,2R)-3-(((1R,2S)-2-hydroxy-1-methyl-2-phenylethyl)amino)-1-methoxy-2-methyl-3-oxopropyl)pyrrolidin-1-yl)-2-methoxy-1-((1S)-1-methylpropyl)-4-oxobutyl)-N-methyl-L-valinamide; MMAE peptide; N-methyl-L-valyl-N-[(3R,4S,5S)-1-{(2S)-2-[(1R,2R)-3-{[(1S,2R)-1-hydroxy-1-phenylpropan-2-yl]amino}-1-methoxy-2-methyl-3-oxopropyl]pyrrolidin-1-yl}-3-methoxy-5-methyl-1-oxoheptan-4-yl]-N-methyl-L-valinamide; UNII-V7I58RC5EJ; Monomethyl auristatin E (MMAE); MFCD22124498; 4Q5; MMAE, monomethyl auristatin E; SCHEMBL5402144; CHEMBL2103835; AMY9235; DTXSID101028844; MONOMETHYLAURISTATIN E [MI]; (S)-N-((3R,4S,5S)-1-((S)-2-((1R,2R)-3-(((1R,2R)-1-Hydroxy-1-phenylpropan-2-yl)amino)-1-methoxy-2-methyl-3-oxopropyl)pyrrolidin-1-yl)-3-methoxy-5-methyl-1-oxohe; n-methyl-l-valyl-n-[(1s,2r)-4-[(2s)-2-[(1r,2r)-3-[[(1r,2s)-2-hydroxy-1-methyl-2-phenylethyl]amino]-1-methoxy-2-methyl-3-oxopropyl]-1-pyrrolidinyl]-2-methoxy-1-[(1S)-1-methylpropyl]-4-oxobutyl]-n-methyl-l-valinamide; FD9056; NSC791792; NSC832263; s7721; CCG-270400; CS-0837; NSC-791792; NSC-832263; BP-22278; HY-15162; Q6901739; (S)-N-((3R,4S,5S)-1-((S)-2-((1R,2R)-3-(((1S,2R)-1-Hydroxy-1-phenylpropan-2-yl)amino)-1-methoxy-2-methyl-3-oxopropyl)pyrrolidin-1-yl)-3-methoxy-5-methyl-1-oxoheptan-4-yl)-N,3-dimethyl-2-((S)-3-methyl-2-(methylamino)butanamido)butanamide; L-Valinamide, N-methyl-L-valyl-N-((1S,2R)-4-((2S)-2-((1R,2R)-3-(((1R,2S)-2-hydroxy-1- methyl-2-phenylethyl)amino)-1-methoxy-2-methyl-3-oxopropyl)-1-pyrrolidinyl)-2- methoxy-1-((1S)-1-methylpropyl)-4-oxobutyl)-N-methyl-; N(sup 2)-(N-Methyl-L-valyl)-N(sup 1)-((1S,2R)-4-((2S)-2-((1R,2R)-3-(((1R,2S)-2-hydroxy-1-methyl-2- phenylethyl)amino)-1-methoxy-2-methyl-3-oxopropyl)pyrrolidin-1-yl)-2-methoxy-1-((1S)- 1-methylpropyl)-4-oxobutyl)-N(sup 1)-methyl-L-valinamide	430		DRG0ADMHI; DRG0ADSTC; DRG0AEBMA; DRG0AEHKY; DRG0AFEZA; DRG0AHNXQ; DRG0AICUG; DRG0AJRKR; DRG0AOTOJ; DRG0APNBD; DRG0ASXDK; DRG0AUICZ; DRG0AWDSI; DRG0AYMXK; DRG0AZRNL; DRG0BBQSE; DRG0BBTTH; DRG0BIRRQ; DRG0BJRWF; DRG0BLODI; DRG0BQBRZ; DRG0BQBWF; DRG0BQFOR; DRG0BSLSR; DRG0BTRCK; DRG0BXOQG; DRG0BZLMR; DRG0BZNZA; DRG0BZOVW; DRG0CAEXH	https://adcdb.idrblab.net/data/payload/details/PAY0FSXOW
PAY0NJPOR	Monomethyl auristatin F derivative peptide (CN29)	ADC_PAYLOAD	Microtubule (MT)	Monomethyl auristatin F (MMAF) derivative peptide (CN29)	0			https://adcdb.idrblab.net/data/payload/details/PAY0NJPOR
PAY0QLDVX	Monomethyl auristatin F	ADC_PAYLOAD	Microtubule (MT)	MMAF; 745017-94-1; Monomethyl Auristatin F; Monomethylauristatin F; (2S)-2-[[(2R,3R)-3-methoxy-3-[(2S)-1-[(3R,4S,5S)-3-methoxy-5-methyl-4-[methyl-[(2S)-3-methyl-2-[[(2S)-3-methyl-2-(methylamino)butanoyl]amino]butanoyl]amino]heptanoyl]pyrrolidin-2-yl]-2-methylpropanoyl]amino]-3-phenylpropanoic acid; MonomethylauristatinF; SCHEMBL3208014; CHEMBL3359822; MonoMethyl auristatin F (MMAF); MFRNYXJJRJQHNW-DEMKXPNLSA-N; DTXSID601031563; AMY30768; EX-A1046; MFCD25976742; MONOMETHYLAURISTATIN PHENYLALANINE; AC-30596; BP-22316; HY-15579; ((2R,3R)-3-((S)-1-((3R,4S,5S)-4-((S)-N,3-dimethyl-2-((S)-3-methyl-2-(methylamino)butanamido)butanamido)-3-methoxy-5-methylheptanoyl)pyrrolidin-2-yl)-3-methoxy-2-methylpropanoyl)-L-phenylalanine; (2S)-2-[(2R)-2-[(R)-[(2S)-1-[(3R,4S,5S)-4-[(2S)-N,3-dimethyl-2-[(2S)-3-methyl-2-(methylamino)butanamido]butanamido]-3-methoxy-5-methylheptanoyl]pyrrolidin-2-yl](methoxy)methyl]propanamido]-3-phenylpropanoic acid; (S)-2-((2R,3R)-3-((S)-1-((3R,4S,5S)-4-((S)-N,3-Dimethyl-2-((S)-3-methyl-2-(methylamino)butanamido)butanamido)-3-methoxy-5-methylheptanoyl)pyrrolidin-2-yl)-3-methoxy-2-methylpropanamido)-3-phenylpropanoic acid; ;(2~{S})-2-[[(2~{R},3~{R})-3-methoxy-3-[(2~{S})-1-[(3~{R},4~{S},5~{S})-3-methoxy-5-methyl-4-[methyl-[(2~{S})-3-methyl-2-[[(2~{S})-3-methyl-2-(methylamino)butanoyl]amino]butanoyl]amino]heptanoyl]pyrrolidin-2-yl]-2-methyl-propanoyl]amino]-3-phenyl-propanoic acid; L-PHENYLALANINE, N-METHYL-L-VALYL-L-VALYL-(3R,4S,5S)-3-METHOXY-5-METHYL-4-(METHYLAMINO)HEPTANOYL-(.ALPHA.R,.BETA.R,2S)-.BETA.-METHOXY-.ALPHA.-METHYL-2-PYRROLIDINEPROPANOYL-	104		DRG0ACJDV; DRG0AWYBA; DRG0BHGIG; DRG0CFOPR; DRG0CGCDG; DRG0CJAJZ; DRG0CMIAR; DRG0CQVVF; DRG0CVNKC; DRG0DFPAH; DRG0DIGSK; DRG0DXFIE; DRG0EIFPZ; DRG0ENCMJ; DRG0ENXTH; DRG0EQQCH; DRG0ERIFJ; DRG0EROGK; DRG0ETTLE; DRG0EXTWH; DRG0FCMNB; DRG0FHWVI; DRG0FLEUN; DRG0FLPBW; DRG0FLQRW; DRG0FYIFH; DRG0GTDQZ; DRG0GTUOW; DRG0GYPTN; DRG0HLHGE	https://adcdb.idrblab.net/data/payload/details/PAY0QLDVX
PAY0TVOPO	Mtoxin	ADC_PAYLOAD			1	9MW2921		https://adcdb.idrblab.net/data/payload/details/PAY0TVOPO
PAY0EAGKL	N-Myristolytransferase inhibitor (NMTi)	ADC_PAYLOAD	Glycylpeptide N-tetradecanoyltransferase 1 (NMT1)	N-Myristolytransferase inhibitor (NMTi)	0			https://adcdb.idrblab.net/data/payload/details/PAY0EAGKL
PAY0RZSDY	N-acetyl-gamma-calicheamicin	ADC_PAYLOAD	Human Deoxyribonucleic acid (hDNA)	N-acetyl-gamma-calicheamicin	5		DRG0ARIWN; DRG0JOHND; DRG0KYHQN; DRG0SHGPV; DRG0SXFSY	https://adcdb.idrblab.net/data/payload/details/PAY0RZSDY
PAY0MFOVW	N-methyl-uncialamycin	ADC_PAYLOAD	Human Deoxyribonucleic acid (hDNA)	N-methyl-uncialamycin	0			https://adcdb.idrblab.net/data/payload/details/PAY0MFOVW
PAY0DZNQW	N10-beta-glucuronide SG3200	ADC_PAYLOAD	Human Deoxyribonucleic acid (hDNA)	N10-beta-glucuronide SG3200	2	Trastuzumab-C239I-SG3600; Trastuzumab-SG3600 high DAR		https://adcdb.idrblab.net/data/payload/details/PAY0DZNQW
PAY0TVYEO	NAMPT inhibitor 4	ADC_PAYLOAD	Nicotinamide phosphoribosyltransferase (NAMPT)	NAMPT inhibitor 4	7	B7H3-EC1; B7H3-EC3 DAR4.1; B7H3-EC3 DAR7.8; C4.4A-EC1; C4.4A-EC3; HER2-EC1; HER2-EC3		https://adcdb.idrblab.net/data/payload/details/PAY0TVYEO
PAY0FJMEW	NAMPT inhibitor 5	ADC_PAYLOAD	Nicotinamide phosphoribosyltransferase (NAMPT)	NAMPT inhibitor 5	4	B7H3-EC4; C4.4A-EC4; HER2-EC4 DAR2.7; HER2-EC4 DAR7.8		https://adcdb.idrblab.net/data/payload/details/PAY0FJMEW
PAY0VEWVZ	NAMPT inhibitor 6	ADC_PAYLOAD	Nicotinamide phosphoribosyltransferase (NAMPT)	NAMPT inhibitor 6	5	B7H3-EC2; B7H3-EC5; C4.4A-EC2; C4.4A-EC5; HER2-EC5		https://adcdb.idrblab.net/data/payload/details/PAY0VEWVZ
PAY0SDWZX	NAMPT toxophore	ADC_PAYLOAD	Nicotinamide phosphoribosyltransferase (NAMPT)	NAMPT toxophore	0			https://adcdb.idrblab.net/data/payload/details/PAY0SDWZX
PAY0SNRJM	NH2-Pro-dideoxy-alpha-amanitin	ADC_PAYLOAD	DNA-directed RNA polymerase II subunit RPB2 (POLR2B); DNA-directed RNA polymerase III subunit RPC7 (POLR3G)	NH2-Pro-dideoxy-alpha-amanitin	0			https://adcdb.idrblab.net/data/payload/details/PAY0SNRJM
PAY0TGZIS	NMS-P528	ADC_PAYLOAD	Human Deoxyribonucleic acid (hDNA)	NMS-P528	0			https://adcdb.idrblab.net/data/payload/details/PAY0TGZIS
PAY0LWTQQ	NMS-P945	ADC_PAYLOAD	Human Deoxyribonucleic acid (hDNA)	NMS-P945	1	CDX-0125-TEI		https://adcdb.idrblab.net/data/payload/details/PAY0LWTQQ
PAY0IIIEN	NT1	ADC_PAYLOAD			1	IBI-354		https://adcdb.idrblab.net/data/payload/details/PAY0IIIEN
PAY0AMOAM	Nemorubicin	ADC_PAYLOAD	DNA topoisomerase 2-alpha (TOP2A)	Nemorubicin; 108852-90-0; Nemorubicin [INN]; Methoxymorpholino-doxorubicin; Methoxymorpholinyl doxorubicin; FCE-23762; pnu 152243; UNII-7618O47BQM; CHEBI:42053; 7618O47BQM; PNU152243A; PNU-152243; 3'-DESAMINO-3'-(2-METHOXY-4-MORPHOLINYL)-DOXORUBICIN; (1S,3S)-3-Glycoloyl-1,2,3,4,6,11-hexahydro-3,5,12-trihydroxy-10-methoxy-6,11-dioxo-1-naphthacenyl 2,3,6-trideoxy-3-((S)-2-methoxymorpholino)-alpha-L-lyxo-hexopyranoside; 3'-deamino-3'-(2-methoxymorpholin-4-yl)doxorubicin; methoxymorpholinoDX; (1S,3S)-3,5,12-trihydroxy-3-(hydroxyacetyl)-10-methoxy-6,11-dioxo-1,2,3,4,6,11-hexahydrotetracen-1-yl 2,3,6-trideoxy-3-[(2S)-2-methoxymorpholin-4-yl]-alpha-L-lyxo-hexopyranoside; Methoxymorpholinyldoxorubicin; DTXSID6057619; methoxymorpholinyl-doxorubicin; Nemorubicinol; methoxy-morpholinyl-doxorubicin; Fce 23762; D0K2CR; SCHEMBL24646; NEMORUBICIN [WHO-DD]; 3'-deamino-3'-(2(S)-methoxy-4-morpholinyl)doxorubicin; CHEMBL1232279; C32H37NO13; 5,12-Naphthacenedione, 7,8,9,10-tetrahydro-6,8,11-trihydroxy-8-(2-hydroxyacetyl)-1-methoxy-10-[[2,3,6-trideoxy-3-[(2S)-2-methoxy-4-morpholinyl]-a-Llyxo- hexopyranosyl]oxy]-, (8S,10S)-; AMY10326; PNU-152243A; C32-H37-N-O13; CS-2020; PNU-156685; PNU-156686; BP-29358; HY-15794; MS-30933; Methoxymorpholinyl doxorubicin hydrochloride; A14363; F84993; A855698; Q27120450; (1S,3S)-3-GLYCOLOYL-1,2,3,4,6,11-HEXAHYDRO-3,5,12-TRIHYDROXY-10-METHOXY-6,11-DIOXO-1-NAPHTHACENYL 2,3,6-TRIDEOXY-3-((S)-2-METHOXYMORPHOLINO)-.ALPHA.-L-LYXO-HEXOPYRANOSIDE; (8S,10S)-6,8,11-Trihydroxy-10-(((2R,4S,5S,6S)-5-hydroxy-4-((S)-2-methoxymorpholino)-6-methyltetrahydro-2H-pyran-2-yl)oxy)-8-(2-hydroxyacetyl)-1-methoxy-7,8,9,10-tetrahydrotetracene-5,12-dione; 5,12-NAPHTHACENEDIONE, 7,8,9,10-TETRAHYDRO-6,8,11-TRIHYDROXY-8-(2-HYDROXYACETYL)-1-METHOXY-10-((2,3,6-TRIDEOXY-3-((2S)-2-METHOXY-4-MORPHOLINYL)-.ALPHA.-L-LYXO-HEXOPYRANOSYL)OXY)-, (8S,10S)-; 5,12-Naphthacenedione, 7,8,9,10-tetrahydro-6,8,11-trihydroxy-8-(hydroxyacetyl)-1-methoxy-10-((2,3,6-trideoxy-3-(2-methoxy-4-morpholinyl)-alpha-L-lyxo-hexopyranosyl)oxy)-, (8S-cis)-; 5,12-Naphthacenedione, 7,8,9,10-tetrahydro-6,8,11-trihydroxy-8-(hydroxyacetyl)-1-methoxy-10-[[2,3,6-trideoxy-3-[(2S)-2-methoxy-4-morpholinyl]-.alpha.-L-lyxo-hexopyranosyl]oxy]-, (8S,10S)-	1	Tras-Gly5-EDA-Nemo		https://adcdb.idrblab.net/data/payload/details/PAY0AMOAM
