target	target_entity_id	indication	supporting_asset_count	supporting_adc_candidates	confidence	status
CD30	ADC_TARGET_CD30	Recurrent Hepatosplenic T-Cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Recurrent Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Recurrent Nodal Peripheral T-Cell Lymphoma With TFH Phenotype	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Recurrent Peripheral T-Cell Lymphoma, Not Otherwise Specified	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Recurrent Subcutaneous Panniculitis-Like T-Cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Refractory Angioimmunoblastic T-Cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Refractory Classic Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Refractory Enteropathy-Associated T-Cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Refractory Follicular Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Refractory Follicular T-Cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Refractory Hepatosplenic T-Cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Refractory Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Refractory Nodal Peripheral T-Cell Lymphoma With TFH Phenotype	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Refractory Peripheral T-Cell Lymphoma, Not Otherwise Specified	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Refractory Subcutaneous Panniculitis-Like T-Cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Relapsed Classic Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Relapsed or Refractory Anaplastic Large-cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Relapsed or Refractory Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Sezary Syndrome	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Solid Tumors	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Stage II Adult Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Stage II Childhood Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Stage III Adult Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Stage III Childhood Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Stage IV Adult Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Stage IV Childhood Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Systemic Anaplastic Large Cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Sézary Syndrome	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	T-Cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	T-cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Upper Tract Urothelial Carcinoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD33	ADC_TARGET_CD33	Acute Myelogenous Leukemia	1	ADC_CANDIDATE_GEMTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD33	ADC_TARGET_CD33	Acute Myeloid Leukemia	1	ADC_CANDIDATE_GEMTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD33	ADC_TARGET_CD33	Chronic Lymphocytic Leukemia	1	ADC_CANDIDATE_GEMTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD33	ADC_TARGET_CD33	Leukemia	1	ADC_CANDIDATE_GEMTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD33	ADC_TARGET_CD33	Leukemia, Myeloid	1	ADC_CANDIDATE_GEMTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD33	ADC_TARGET_CD33	Leukemia, Myeloid, Acute	1	ADC_CANDIDATE_GEMTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD33	ADC_TARGET_CD33	Myelodysplastic Syndrome	1	ADC_CANDIDATE_GEMTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD33	ADC_TARGET_CD33	Myelodysplastic Syndromes	1	ADC_CANDIDATE_GEMTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD33	ADC_TARGET_CD33	Novo Acute Myeloid Leukemia	1	ADC_CANDIDATE_GEMTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	ALK-Positive Large B-Cell Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Aggressive Non-Hodgkin Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Ann Arbor Stage II Diffuse Large B-Cell Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Ann Arbor Stage II Follicular Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Ann Arbor Stage II Marginal Zone Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Ann Arbor Stage III Diffuse Large B-Cell Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Ann Arbor Stage III Follicular Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Ann Arbor Stage III Marginal Zone Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Ann Arbor Stage IV Diffuse Large B-Cell Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Ann Arbor Stage IV Follicular Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Ann Arbor Stage IV Marginal Zone Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	B-Cell Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	B-Cell Non-Hodgkin Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	B-cell Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	B-cell Non-Hodgkin Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Burkitt Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Chronic Lymphocytic Leukemia	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	DLBCL	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Diffuse Large B Cell Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Diffuse Large B Cell Lymphoma (DLBCL)	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Diffuse Large B-Cell Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Diffuse Large B-Cell Lymphoma (DLBCL)	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Diffuse Large B-Cell Lymphoma Unclassifiable	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Diffuse Large B-Cell Lymphoma, Not Otherwise Specified	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Diffuse Large B-cell Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Diffuse, Large B-Cell, Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Double Expressor Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	EBV-Positive Diffuse Large B-Cell Lymphoma, Not Otherwise Specified	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Follicular Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Grade 1 Follicular Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Grade 2 Follicular Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Grade 3a Follicular Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Grade 3b Follicular Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Gray-Zone Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	High Grade B-Cell Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	High Grade B-Cell Lymphoma With MYC and BCL2 and/or BCL6 Rearrangements	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	High Grade B-Cell Lymphoma With MYC and BCL2 or BCL6 Rearrangements	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	High Grade B-Cell Lymphoma With MYC, BCL2, and BCL6 Rearrangements	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	High Grade B-Cell Lymphoma w/MYC & BCL2 or BCL6 Rearrangements	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	High Grade B-Cell Lymphoma w/MYC, BCL2 & BCL6 Rearrangements	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	High Grade B-Cell Lymphoma, Not Otherwise Specified	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	High-grade B-cell Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Hodgkin Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Indolent B-Cell Non-Hodgkin Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Indolent Non-Hodgkin Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Large B-cell Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Lymphoma, B-Cell	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Lymphoma, Follicular	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Lymphoma, Large B-Cell, Diffuse	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Lymphoma, Mantle-Cell	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Lymphoma, Non Hodgkin	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Mantle Cell Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Marginal Zone Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Non-Hodgkin Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Non-Hodgkin's Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Non-Hodgkins Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Post-transplant Lymphoproliferative Disorder	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Primary Mediastinal (Thymic) Large B-Cell Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Primary Mediastinal Large B-Cell Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Recurrent B-Cell Non-Hodgkin Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Recurrent Diffuse Large B-Cell Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Recurrent Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Recurrent Grade 1 Follicular Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Recurrent Grade 2 Follicular Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Recurrent Grade 3a Follicular Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Recurrent Mantle Cell Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Recurrent Marginal Zone Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Recurrent Nodal Marginal Zone Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Recurrent Primary Mediastinal (Thymic) Large B-Cell Cell Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Recurrent Small Lymphocytic Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Recurrent Splenic Marginal Zone Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Recurrent Transformed B-Cell Non-Hodgkin Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Refractory B-Cell Non-Hodgkin Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Refractory Diffuse Large B-Cell Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Refractory Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Refractory Grade 1 Follicular Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Refractory Grade 2 Follicular Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Refractory Grade 3a Follicular Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Refractory Mantle Cell Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Refractory Marginal Zone Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Refractory Nodal Marginal Zone Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Refractory Non-Hodgkin Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Refractory Primary Mediastinal (Thymic) Large B-Cell Cell Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Refractory Small Lymphocytic Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Refractory Splenic Marginal Zone Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Refractory Transformed B-Cell Non-Hodgkin Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Relapsed B-Cell Non-Hodgkin Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Relapsed Non Hodgkin Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Relapsed or Refractory Diffuse Large B-Cell Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Relapsed or Refractory Follicular Lymphoma, Relapsed or Refractory Diffuse Large B-Cell Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Richter Syndrome	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Richter's Transformation	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	T-Cell/Histiocyte-Rich Large B-Cell Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Transformed Follic Lymph to Diff Large B-Cell Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Transformed Indolent B-Cell Non-Hodgkin Lymphoma to Diffuse Large B-Cell Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Transformed Marg Zone Lymph to Diff Large B-Cell Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Transformed Marginal Zone Lymphoma to Diffuse Large B-Cell Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD79b	ADC_TARGET_CD79B	Transformed Non-Hodgkin Lymphoma	1	ADC_CANDIDATE_POLATUZUMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
Folate receptor alpha	ADC_TARGET_FOLATERECEPTORALPHA	Advanced High-Grade Epithelial Ovarian Cancer	1	ADC_CANDIDATE_MIRVETUXIMAB_SORAVTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
Folate receptor alpha	ADC_TARGET_FOLATERECEPTORALPHA	Anatomic Stage II Breast Cancer AJCC v8	1	ADC_CANDIDATE_MIRVETUXIMAB_SORAVTANSINE	high	OBSERVED_CLINICAL_ASSOCIATION
